date,product_id,product_name,brand,category,price,competitor_price,cost,search_trend,review_velocity,social_buzz,quantity
2024-10-27,10,Sony PlayStation 5,Sony,Gaming Console,509,524,302,48.70371475265049,11.706338666169925,59.56693976073864,5
2024-10-28,10,Sony PlayStation 5,Sony,Gaming Console,500,553,302,52.86255274976965,27.131549590923854,53.17277687567899,5
2024-10-29,10,Sony PlayStation 5,Sony,Gaming Console,497,454,302,61.70503278165846,26.282214868981914,66.1242595805589,5
2024-10-30,10,Sony PlayStation 5,Sony,Gaming Console,450,493,302,73.2476597259414,22.728967527413307,57.93272047886334,5
2024-10-31,10,Sony PlayStation 5,Sony,Gaming Console,502,465,302,61.77201073969063,21.603315238813202,49.094031125138926,5
2024-11-01,10,Sony PlayStation 5,Sony,Gaming Console,452,576,302,91.627691292682,13.824769663301664,41.23384337857163,5
2024-11-02,10,Sony PlayStation 5,Sony,Gaming Console,478,534,302,76.1795278828585,18.827709173658988,55.56415324443611,5
2024-11-03,10,Sony PlayStation 5,Sony,Gaming Console,477,466,302,73.21855453608104,8.846161734263012,44.58622440486114,5
2024-11-04,10,Sony PlayStation 5,Sony,Gaming Console,453,464,302,84.46253509957245,25.74970415304543,58.053082439597674,5
2024-11-05,10,Sony PlayStation 5,Sony,Gaming Console,455,428,302,81.20534229785659,23.40617985064089,48.12704728751735,5
2024-11-06,10,Sony PlayStation 5,Sony,Gaming Console,501,570,302,75.17970014284825,20.61945986228027,51.898350796813766,5
2024-11-07,10,Sony PlayStation 5,Sony,Gaming Console,478,501,302,77.24950367493825,18.011471994137313,53.14861798876022,5
2024-11-08,10,Sony PlayStation 5,Sony,Gaming Console,505,559,302,87.75772399600932,15.246432796627468,62.706967302847154,5
2024-11-09,10,Sony PlayStation 5,Sony,Gaming Console,516,543,302,85.83415984603684,22.28671807109229,41.81082180403384,5
2024-11-10,10,Sony PlayStation 5,Sony,Gaming Console,451,466,302,84.95586133139467,16.990237301697544,46.05451617495612,5
2024-11-11,10,Sony PlayStation 5,Sony,Gaming Console,471,561,302,87.58572111700971,23.133514423890116,34.26149637143546,5
2024-11-12,10,Sony PlayStation 5,Sony,Gaming Console,541,494,302,82.95992262995253,20.55213588983823,54.16968792922402,5
2024-11-13,10,Sony PlayStation 5,Sony,Gaming Console,487,476,302,83.75803994230428,17.780510063497506,40.30348035837181,5
2024-11-14,10,Sony PlayStation 5,Sony,Gaming Console,539,464,302,87.27312378379781,19.263708823461577,48.67680316119201,5
2024-11-15,10,Sony PlayStation 5,Sony,Gaming Console,529,566,302,92.19230137592038,13.253723700977275,33.229824379466024,5
2024-11-16,10,Sony PlayStation 5,Sony,Gaming Console,468,577,302,83.92339948430613,29.133311943201683,62.58862531732477,5
2024-11-17,10,Sony PlayStation 5,Sony,Gaming Console,485,546,302,66.66608373193284,21.408454799673056,34.57635913776842,5
2024-11-18,10,Sony PlayStation 5,Sony,Gaming Console,463,441,302,80.74846490491394,26.0970184233379,53.833791010474734,5
2024-11-19,10,Sony PlayStation 5,Sony,Gaming Console,505,559,302,93.16545772622688,21.00833123743388,44.22799370254455,5
2024-11-20,10,Sony PlayStation 5,Sony,Gaming Console,525,427,302,92.58947597291979,23.04597607587768,43.24112679353063,5
2024-11-21,10,Sony PlayStation 5,Sony,Gaming Console,514,567,302,81.68253330036578,21.36554115643844,55.53779736751691,5
2024-11-22,10,Sony PlayStation 5,Sony,Gaming Console,480,457,302,90.9096634385219,17.381373273577346,46.133155707513325,5
2024-11-23,10,Sony PlayStation 5,Sony,Gaming Console,512,551,302,93.95425506200066,14.072224414308899,56.05712788547737,5
2024-11-24,10,Sony PlayStation 5,Sony,Gaming Console,468,515,302,79.37986907471709,20.160507752576972,71.0850523943116,5
2024-11-25,10,Sony PlayStation 5,Sony,Gaming Console,459,441,302,80.12188359483703,11.558559775991126,48.24342554238585,5
2024-11-26,10,Sony PlayStation 5,Sony,Gaming Console,457,420,302,79.33547876332074,13.655756097263604,34.45063758219902,5
2024-11-27,10,Sony PlayStation 5,Sony,Gaming Console,494,510,302,72.16239830629831,25.82017198624153,61.74316329783158,5
2024-11-28,10,Sony PlayStation 5,Sony,Gaming Console,544,541,302,65.9403336952403,20.013374602702896,28.061223540104663,5
2024-11-29,10,Sony PlayStation 5,Sony,Gaming Console,502,500,302,77.66454085882029,18.227861920283477,43.22443512305757,5
2024-11-30,10,Sony PlayStation 5,Sony,Gaming Console,527,502,302,72.98212423362514,16.789559049045664,41.663089922890485,5
2024-12-01,10,Sony PlayStation 5,Sony,Gaming Console,495,502,302,93.55428501420322,20.52884533962629,61.13126687624895,5
2024-12-02,10,Sony PlayStation 5,Sony,Gaming Console,454,467,302,85.32082392665639,16.411709222186882,21.915060097484893,5
2024-12-03,10,Sony PlayStation 5,Sony,Gaming Console,519,453,302,79.75409801684708,24.31497525993325,50.631599874436446,5
2024-12-04,10,Sony PlayStation 5,Sony,Gaming Console,529,432,302,78.41132639641881,14.674208714909366,46.899011534058154,5
2024-12-05,10,Sony PlayStation 5,Sony,Gaming Console,505,488,302,69.25981215015936,11.716630176230908,31.393662238036224,5
2024-12-06,10,Sony PlayStation 5,Sony,Gaming Console,484,461,302,73.08710256590928,19.593738487499547,50.453129136171434,5
2024-12-07,10,Sony PlayStation 5,Sony,Gaming Console,520,436,302,78.58228510389262,21.279229343496922,43.63276334236904,5
2024-12-08,10,Sony PlayStation 5,Sony,Gaming Console,482,579,302,71.51959488596304,29.62509645194639,39.3953795070795,5
2024-12-09,10,Sony PlayStation 5,Sony,Gaming Console,534,526,302,76.40725886635931,16.70978038123288,65.41395178923139,5
2024-12-10,10,Sony PlayStation 5,Sony,Gaming Console,528,571,302,100.0,20.684549953766975,4.16436576283699,5
2024-12-11,10,Sony PlayStation 5,Sony,Gaming Console,491,458,302,85.58099372406707,14.9995476926497,47.894399965828626,5
2024-12-12,10,Sony PlayStation 5,Sony,Gaming Console,526,533,302,80.79830194990376,14.107370660898313,35.41959582252168,5
2024-12-13,10,Sony PlayStation 5,Sony,Gaming Console,541,431,302,69.7024191123451,24.144030181664466,60.34700418837887,5
2024-12-14,10,Sony PlayStation 5,Sony,Gaming Console,541,467,302,78.27183621366655,15.973085748513114,13.504202772400873,5
2024-12-15,10,Sony PlayStation 5,Sony,Gaming Console,498,446,302,70.20782827798169,15.277040584333074,49.394436316001425,5
2024-12-16,10,Sony PlayStation 5,Sony,Gaming Console,457,575,302,87.35807376316191,21.088959323135086,35.59557827279737,5
2024-12-17,10,Sony PlayStation 5,Sony,Gaming Console,506,541,302,84.71056270851057,22.316022375195253,22.214286719101477,5
2024-12-18,10,Sony PlayStation 5,Sony,Gaming Console,526,556,302,68.36328959968323,28.33461878324897,13.634456190569681,5
2024-12-19,10,Sony PlayStation 5,Sony,Gaming Console,452,572,302,62.58930184912165,13.755970982539257,35.667050731285485,5
2024-12-20,10,Sony PlayStation 5,Sony,Gaming Console,527,526,302,84.31128322452477,23.919754807276295,56.92911170548161,5
2024-12-21,10,Sony PlayStation 5,Sony,Gaming Console,453,527,302,89.6998062892513,26.079127060704064,49.205214646908146,5
2024-12-22,10,Sony PlayStation 5,Sony,Gaming Console,519,538,302,79.56968171262731,17.087363769908347,24.429361910675865,5
2024-12-23,10,Sony PlayStation 5,Sony,Gaming Console,468,551,302,92.16720447700378,26.012101587312333,61.00101117309779,5
2024-12-24,10,Sony PlayStation 5,Sony,Gaming Console,470,464,302,69.85781822960483,26.588558631044435,27.258521272997953,5
2024-12-25,10,Sony PlayStation 5,Sony,Gaming Console,473,505,302,80.15695613275824,25.012882002873386,70.56276133249132,5
2024-12-26,10,Sony PlayStation 5,Sony,Gaming Console,524,522,302,80.8028495186812,17.96573463868387,67.98873497620635,5
2024-12-27,10,Sony PlayStation 5,Sony,Gaming Console,486,524,302,74.23808188949539,15.833527414479498,53.76520493455401,5
2024-12-28,10,Sony PlayStation 5,Sony,Gaming Console,467,541,302,75.37007565320798,21.422699893251483,41.82600380201905,5
2024-12-29,10,Sony PlayStation 5,Sony,Gaming Console,536,451,302,87.72333578792299,17.777425697243835,61.345159977226146,5
2024-12-30,10,Sony PlayStation 5,Sony,Gaming Console,499,443,302,79.52210367213317,19.442694962091096,36.70377692489857,5
2024-01-01,11,Microsoft Xbox Series X,Microsoft,Gaming Console,507,432,321,88.8730565559149,23.262219469097055,43.9872174478281,5
2024-01-02,11,Microsoft Xbox Series X,Microsoft,Gaming Console,467,540,321,100.0,18.220854362982436,37.892122039461285,5
2024-01-03,11,Microsoft Xbox Series X,Microsoft,Gaming Console,476,423,321,91.49938299618991,18.946630205349003,47.69893563967651,5
2024-01-04,11,Microsoft Xbox Series X,Microsoft,Gaming Console,469,475,321,76.99373740855037,20.23475465171036,67.48651431962136,5
2024-01-05,11,Microsoft Xbox Series X,Microsoft,Gaming Console,548,420,321,78.24130235882922,21.725432280442387,44.87745813596648,5
2024-01-06,11,Microsoft Xbox Series X,Microsoft,Gaming Console,486,550,321,83.67768294315974,15.403126100278465,71.05365962989035,5
2024-01-07,11,Microsoft Xbox Series X,Microsoft,Gaming Console,522,575,321,91.61043840763665,19.814128825075827,51.88166778914387,5
2024-01-08,11,Microsoft Xbox Series X,Microsoft,Gaming Console,499,420,321,81.55745315256777,16.686040141964508,56.74992517077039,5
2024-01-09,11,Microsoft Xbox Series X,Microsoft,Gaming Console,539,550,321,88.26537710765649,28.52985489138891,31.33982623739766,5
2024-01-10,11,Microsoft Xbox Series X,Microsoft,Gaming Console,479,571,321,93.69034709031487,24.98083177199322,52.111603993725005,5
2024-01-11,11,Microsoft Xbox Series X,Microsoft,Gaming Console,544,524,321,91.69294224768925,16.532460873289487,43.869646784765635,5
2024-01-12,11,Microsoft Xbox Series X,Microsoft,Gaming Console,534,524,321,86.61056382940308,18.617423184036873,73.52565132871501,5
2024-01-13,11,Microsoft Xbox Series X,Microsoft,Gaming Console,467,448,321,97.62732807774641,15.552367456451538,62.69716911455971,5
2024-01-14,11,Microsoft Xbox Series X,Microsoft,Gaming Console,534,558,321,90.03327419583195,10.58915585460235,57.703282952943376,5
2024-01-15,11,Microsoft Xbox Series X,Microsoft,Gaming Console,513,463,321,100.0,19.02551803745757,39.62124221986364,5
2024-01-16,11,Microsoft Xbox Series X,Microsoft,Gaming Console,491,528,321,100.0,18.87082070146359,49.76850920472536,5
2024-01-17,11,Microsoft Xbox Series X,Microsoft,Gaming Console,508,427,321,92.38728328356076,22.730288687819122,42.7074021940415,5
2024-01-18,11,Microsoft Xbox Series X,Microsoft,Gaming Console,507,456,321,91.0780395752862,25.646688395932582,59.705099748669596,5
2024-01-19,11,Microsoft Xbox Series X,Microsoft,Gaming Console,486,563,321,81.87771503208526,22.75489827151756,52.909869934236276,5
2024-01-20,11,Microsoft Xbox Series X,Microsoft,Gaming Console,487,482,321,100.0,24.97999482193237,48.248204902008155,5
2024-01-21,11,Microsoft Xbox Series X,Microsoft,Gaming Console,529,570,321,91.60364362472808,22.078427029109235,40.12960470612534,5
2024-01-22,11,Microsoft Xbox Series X,Microsoft,Gaming Console,493,421,321,76.61477477948984,12.639451468363468,45.538231735134026,5
2024-01-23,11,Microsoft Xbox Series X,Microsoft,Gaming Console,521,560,321,88.91259742513509,23.19820330355113,66.5515426965833,5
2024-01-24,11,Microsoft Xbox Series X,Microsoft,Gaming Console,542,507,321,97.54981944110746,22.688351699192022,52.669622512808814,5
2024-01-25,11,Microsoft Xbox Series X,Microsoft,Gaming Console,496,479,321,100.0,27.26920578108195,46.5530586022346,5
2024-01-26,11,Microsoft Xbox Series X,Microsoft,Gaming Console,465,518,321,77.41853271818009,20.4556051466676,34.89900406222418,5
2024-01-27,11,Microsoft Xbox Series X,Microsoft,Gaming Console,468,451,321,83.05535217815184,22.26292272600272,53.16167379396691,5
2024-01-28,11,Microsoft Xbox Series X,Microsoft,Gaming Console,520,501,321,92.25137542575416,14.754113910884126,15.834178910968053,5
2024-01-29,11,Microsoft Xbox Series X,Microsoft,Gaming Console,502,501,321,69.43003860649654,32.60391686447253,59.960128989409924,5
2024-01-30,11,Microsoft Xbox Series X,Microsoft,Gaming Console,529,543,321,90.67322569572097,27.570388973808377,67.70735552871018,5
2024-01-31,11,Microsoft Xbox Series X,Microsoft,Gaming Console,547,501,321,72.68818625655945,20.89305667045075,60.33758677851851,5
2024-02-01,11,Microsoft Xbox Series X,Microsoft,Gaming Console,520,441,321,63.97229609655617,18.90638775767052,38.458124539472074,5
2024-02-02,11,Microsoft Xbox Series X,Microsoft,Gaming Console,532,515,321,63.978444155207086,18.5260624837596,62.36366082129883,5
2024-02-03,11,Microsoft Xbox Series X,Microsoft,Gaming Console,505,438,321,67.35395992695337,16.562438143199085,49.81294389544901,5
2024-02-04,11,Microsoft Xbox Series X,Microsoft,Gaming Console,533,569,321,68.83923501229143,19.996607016648294,49.02638472184529,5
2024-02-05,11,Microsoft Xbox Series X,Microsoft,Gaming Console,497,529,321,69.1960738162915,20.044599359236308,48.45346004559104,5
2024-02-06,11,Microsoft Xbox Series X,Microsoft,Gaming Console,490,497,321,71.43628736435637,18.0665095585231,66.23583587484806,5
2024-02-07,11,Microsoft Xbox Series X,Microsoft,Gaming Console,459,553,321,52.329643643395656,17.731949637344705,62.30822950100483,5
2024-02-08,11,Microsoft Xbox Series X,Microsoft,Gaming Console,479,436,321,64.03341066569389,21.421197135919602,67.06538654486053,5
2024-02-09,11,Microsoft Xbox Series X,Microsoft,Gaming Console,469,426,321,72.81611111525854,18.077025807924212,67.33991680508473,5
2024-02-10,11,Microsoft Xbox Series X,Microsoft,Gaming Console,474,469,321,77.11300515310464,9.930008392077463,44.678722705567246,5
2024-02-11,11,Microsoft Xbox Series X,Microsoft,Gaming Console,514,454,321,46.220598234411604,13.494079337357173,36.603286525769,5
2024-02-12,11,Microsoft Xbox Series X,Microsoft,Gaming Console,513,515,321,26.917705137408806,16.91747780502294,36.13880391873194,5
2024-02-13,11,Microsoft Xbox Series X,Microsoft,Gaming Console,518,471,321,66.05373394286903,27.85025448735056,33.49740633642596,5
2024-02-14,11,Microsoft Xbox Series X,Microsoft,Gaming Console,470,546,321,74.3203481709648,10.977187695139857,23.366041165046497,5
2024-02-15,11,Microsoft Xbox Series X,Microsoft,Gaming Console,473,455,321,72.7365061878337,15.060144784703487,44.994916928792605,5
2024-02-16,11,Microsoft Xbox Series X,Microsoft,Gaming Console,491,449,321,54.2163661301258,31.332448274908458,72.04921634286261,5
2024-02-17,11,Microsoft Xbox Series X,Microsoft,Gaming Console,507,432,321,46.03106591062528,20.625930895060073,35.514695530776415,5
2024-02-18,11,Microsoft Xbox Series X,Microsoft,Gaming Console,546,493,321,71.98476536099398,24.49243719347148,45.612794973223835,5
2024-02-19,11,Microsoft Xbox Series X,Microsoft,Gaming Console,461,494,321,77.41084648982437,16.491156587083847,33.24002355873372,5
2024-02-20,11,Microsoft Xbox Series X,Microsoft,Gaming Console,453,482,321,76.35585998976279,17.68734604937151,38.86120104165399,5
2024-02-21,11,Microsoft Xbox Series X,Microsoft,Gaming Console,545,571,321,49.82784825876059,15.706170837084485,40.97141459979273,5
2024-02-22,11,Microsoft Xbox Series X,Microsoft,Gaming Console,522,493,321,53.138644121432904,19.22907923811927,63.56289659240351,5
2024-02-23,11,Microsoft Xbox Series X,Microsoft,Gaming Console,496,443,321,46.8486626603788,24.36214891443564,54.32703383595289,5
2024-02-24,11,Microsoft Xbox Series X,Microsoft,Gaming Console,473,560,321,63.0780548452053,19.964302165054335,52.52529656584896,5
2024-02-25,11,Microsoft Xbox Series X,Microsoft,Gaming Console,484,503,321,49.00718749858846,13.524886370207124,43.7267973169235,5
2024-02-26,11,Microsoft Xbox Series X,Microsoft,Gaming Console,485,485,321,55.4938085021351,20.534534646456276,38.369314937951685,5
2024-02-27,11,Microsoft Xbox Series X,Microsoft,Gaming Console,479,509,321,61.57949313351539,8.198416301447416,43.210024055473674,5
2024-02-28,11,Microsoft Xbox Series X,Microsoft,Gaming Console,497,559,321,58.05837640041598,20.05500392327696,44.978366998772714,5
2024-02-29,11,Microsoft Xbox Series X,Microsoft,Gaming Console,459,571,321,39.475372924237774,26.30419908267328,49.24319766174024,5
2024-03-01,11,Microsoft Xbox Series X,Microsoft,Gaming Console,502,505,321,59.25262534143654,11.43826580033105,58.91573556160838,5
2024-03-02,11,Microsoft Xbox Series X,Microsoft,Gaming Console,547,552,321,62.281233767124604,22.918212025437228,58.10149481533448,5
2024-03-03,11,Microsoft Xbox Series X,Microsoft,Gaming Console,496,482,321,64.7994548019693,21.568798866656053,40.75947391229452,5
2024-03-04,11,Microsoft Xbox Series X,Microsoft,Gaming Console,477,565,321,43.68836010921138,5.331327535127395,60.477966816163004,5
2024-03-05,11,Microsoft Xbox Series X,Microsoft,Gaming Console,549,537,321,68.74538009433505,13.510610066392655,59.28485493880738,5
2024-03-06,11,Microsoft Xbox Series X,Microsoft,Gaming Console,487,572,321,74.70176722984516,28.57163417338547,76.88483377402225,5
2024-03-07,11,Microsoft Xbox Series X,Microsoft,Gaming Console,522,485,321,44.3658652725836,14.561156888512153,48.97973768141326,5
2024-03-08,11,Microsoft Xbox Series X,Microsoft,Gaming Console,473,478,321,74.03815330893681,13.71529832309875,68.29255601726783,5
2024-03-09,11,Microsoft Xbox Series X,Microsoft,Gaming Console,490,489,321,56.9655946422898,17.317681013088013,59.96012470825018,5
2024-03-10,11,Microsoft Xbox Series X,Microsoft,Gaming Console,453,502,321,78.58552411625337,25.781795602798134,57.15716507587054,5
2024-03-11,11,Microsoft Xbox Series X,Microsoft,Gaming Console,527,537,321,71.37172837828247,22.864848285325216,51.75821093668339,5
2024-03-12,11,Microsoft Xbox Series X,Microsoft,Gaming Console,536,522,321,62.623267049490444,22.32498377958442,54.71637998998435,5
2024-03-13,11,Microsoft Xbox Series X,Microsoft,Gaming Console,486,542,321,38.97483369888716,19.921800391200122,62.094452127175394,5
2024-03-14,11,Microsoft Xbox Series X,Microsoft,Gaming Console,471,454,321,70.40063025947575,19.729100722853556,60.360248728484194,5
2024-03-15,11,Microsoft Xbox Series X,Microsoft,Gaming Console,547,447,321,61.24284822322003,24.227953725283975,67.0283497942585,5
2024-03-16,11,Microsoft Xbox Series X,Microsoft,Gaming Console,505,541,321,57.444886949695196,10.639222815630397,56.81850765950903,5
2024-03-17,11,Microsoft Xbox Series X,Microsoft,Gaming Console,488,515,321,64.66271259773238,12.838572040334434,47.18712945649475,5
2024-03-18,11,Microsoft Xbox Series X,Microsoft,Gaming Console,513,445,321,56.72181075510867,17.174212733223342,51.69983195029417,5
2024-03-19,11,Microsoft Xbox Series X,Microsoft,Gaming Console,525,452,321,66.54246525373824,19.09570325607466,64.91580351919262,5
2024-03-20,11,Microsoft Xbox Series X,Microsoft,Gaming Console,532,504,321,56.5702743445384,20.206228427963545,73.33062630933354,5
2024-03-21,11,Microsoft Xbox Series X,Microsoft,Gaming Console,463,488,321,64.67444429957513,17.532175977793575,30.8208151293562,5
2024-03-22,11,Microsoft Xbox Series X,Microsoft,Gaming Console,456,473,321,69.97707569951537,20.741715302781447,68.19168980306817,5
2024-03-23,11,Microsoft Xbox Series X,Microsoft,Gaming Console,516,487,321,67.49194380093695,28.484987326473533,39.57745375672031,5
2024-03-24,11,Microsoft Xbox Series X,Microsoft,Gaming Console,490,500,321,51.628474538747675,16.289051094880175,38.6634769626975,5
2024-03-25,11,Microsoft Xbox Series X,Microsoft,Gaming Console,489,569,321,71.23333786110817,21.339031307369243,34.47772765111488,5
2024-03-26,11,Microsoft Xbox Series X,Microsoft,Gaming Console,510,420,321,68.87315709963141,24.995543726855075,63.74847834161728,5
2024-03-27,11,Microsoft Xbox Series X,Microsoft,Gaming Console,507,569,321,67.01374011682505,23.251674713565333,37.890225722320004,5
2024-03-28,11,Microsoft Xbox Series X,Microsoft,Gaming Console,453,469,321,48.753028113431995,15.697037390536156,74.05454608753278,5
2024-03-29,11,Microsoft Xbox Series X,Microsoft,Gaming Console,482,423,321,73.66053598938076,12.019186894766182,54.58765551919139,5
2024-03-30,11,Microsoft Xbox Series X,Microsoft,Gaming Console,513,509,321,65.84230206873731,14.081606077398849,93.29822092572985,5
2024-03-31,11,Microsoft Xbox Series X,Microsoft,Gaming Console,506,550,321,58.64145102907308,18.257412670200914,42.15415641617765,5
2024-04-01,11,Microsoft Xbox Series X,Microsoft,Gaming Console,509,561,321,52.003300561894925,17.61676923771789,13.701701818339618,5
2024-04-02,11,Microsoft Xbox Series X,Microsoft,Gaming Console,535,477,321,67.8945996404719,22.387319620701902,64.65296618148666,5
2024-04-03,11,Microsoft Xbox Series X,Microsoft,Gaming Console,538,495,321,49.72799561803055,19.68542740527736,87.51262094752754,5
2024-04-04,11,Microsoft Xbox Series X,Microsoft,Gaming Console,546,535,321,52.62311570025202,23.02580277884602,46.55055927078037,5
2024-04-05,11,Microsoft Xbox Series X,Microsoft,Gaming Console,537,562,321,62.666660897279115,21.90368324385279,65.75091626895926,5
2024-04-06,11,Microsoft Xbox Series X,Microsoft,Gaming Console,490,439,321,65.24107003183339,17.273631372093906,61.88207639543242,5
2024-04-07,11,Microsoft Xbox Series X,Microsoft,Gaming Console,490,551,321,56.72291170086898,7.627691708348403,52.62651132547684,5
2024-04-08,11,Microsoft Xbox Series X,Microsoft,Gaming Console,482,513,321,44.93823647047365,23.260021529840014,45.285933567473364,5
2024-04-09,11,Microsoft Xbox Series X,Microsoft,Gaming Console,452,551,321,64.5740845086894,27.28558027463212,33.72567187219814,5
2024-04-10,11,Microsoft Xbox Series X,Microsoft,Gaming Console,467,541,321,65.19679700515977,19.578861187932084,52.81524702551954,5
2024-04-11,11,Microsoft Xbox Series X,Microsoft,Gaming Console,471,458,321,55.12161123434982,25.068212320565138,42.09528015404758,5
2024-04-12,11,Microsoft Xbox Series X,Microsoft,Gaming Console,490,575,321,49.93967836966638,23.286719326469676,59.631370429847614,5
2024-04-13,11,Microsoft Xbox Series X,Microsoft,Gaming Console,538,568,321,47.353139649097116,14.981446151377117,47.84319865366746,5
2024-04-14,11,Microsoft Xbox Series X,Microsoft,Gaming Console,528,529,321,64.07793073016616,21.963247379990165,48.00608437097212,5
2024-04-15,11,Microsoft Xbox Series X,Microsoft,Gaming Console,548,555,321,54.02544929188773,23.85587902667065,53.779184275440485,5
2024-04-16,11,Microsoft Xbox Series X,Microsoft,Gaming Console,535,437,321,74.7272274137572,22.737651137466138,59.65458427860804,5
2024-04-17,11,Microsoft Xbox Series X,Microsoft,Gaming Console,507,485,321,63.372389125009775,23.20901725921253,49.546229445326425,5
2024-04-18,11,Microsoft Xbox Series X,Microsoft,Gaming Console,540,510,321,53.28912801596948,17.846497133468446,63.450958440138066,5
2024-04-19,11,Microsoft Xbox Series X,Microsoft,Gaming Console,452,457,321,69.73374449386584,28.787524408858882,51.105197138974155,5
2024-04-20,11,Microsoft Xbox Series X,Microsoft,Gaming Console,524,476,321,50.87057897848528,21.723821372883442,43.4668102819605,5
2024-04-21,11,Microsoft Xbox Series X,Microsoft,Gaming Console,541,538,321,47.673723028981726,30.857450231324638,55.963419550576766,5
2024-04-22,11,Microsoft Xbox Series X,Microsoft,Gaming Console,508,534,321,47.89651349002893,25.747090381360103,38.86201859295324,5
2024-04-23,11,Microsoft Xbox Series X,Microsoft,Gaming Console,547,435,321,67.64997193927918,19.523299788866826,38.08847021824411,5
2024-04-24,11,Microsoft Xbox Series X,Microsoft,Gaming Console,474,559,321,54.60298660214675,20.98589060880662,74.65184482104378,5
2024-04-25,11,Microsoft Xbox Series X,Microsoft,Gaming Console,486,532,321,68.48406155847307,15.143155998352292,40.460709004101595,5
2024-04-26,11,Microsoft Xbox Series X,Microsoft,Gaming Console,494,482,321,49.114508450286,20.37831678256169,59.03976138852881,5
2024-04-27,11,Microsoft Xbox Series X,Microsoft,Gaming Console,466,573,321,53.8184773171817,16.05827936879839,54.451277025529,5
2024-04-28,11,Microsoft Xbox Series X,Microsoft,Gaming Console,507,422,321,46.911799637020216,25.44611116694808,79.36257973901519,5
2024-04-29,11,Microsoft Xbox Series X,Microsoft,Gaming Console,502,423,321,49.50801731587641,20.499196485339503,42.24938596289021,5
2024-04-30,11,Microsoft Xbox Series X,Microsoft,Gaming Console,485,512,321,54.935045175453396,23.96475351923172,42.647205716551525,5
2024-05-01,11,Microsoft Xbox Series X,Microsoft,Gaming Console,529,537,321,59.68516383820178,8.701004233236102,24.785880478013283,5
2024-05-02,11,Microsoft Xbox Series X,Microsoft,Gaming Console,454,436,321,57.333714556804644,17.756744450392677,58.06516169197821,5
2024-05-03,11,Microsoft Xbox Series X,Microsoft,Gaming Console,511,450,321,58.832410446652844,9.44279851438877,64.5918472113804,5
2024-05-04,11,Microsoft Xbox Series X,Microsoft,Gaming Console,540,558,321,61.21909969486559,17.688860044920887,50.161185497926915,5
2024-05-05,11,Microsoft Xbox Series X,Microsoft,Gaming Console,504,426,321,69.16094402017146,19.698813811542045,57.38187576469511,5
2024-05-06,11,Microsoft Xbox Series X,Microsoft,Gaming Console,512,570,321,51.89400430479756,20.418864994666976,21.559911668381705,5
2024-05-07,11,Microsoft Xbox Series X,Microsoft,Gaming Console,532,540,321,71.92828359824803,18.672176580539716,64.8902084805387,5
2024-05-08,11,Microsoft Xbox Series X,Microsoft,Gaming Console,451,443,321,56.10291939915142,15.722687668463587,70.5643673026842,5
2024-05-09,11,Microsoft Xbox Series X,Microsoft,Gaming Console,450,543,321,78.77002243395442,14.51402484180985,22.676110814646965,5
2024-05-10,11,Microsoft Xbox Series X,Microsoft,Gaming Console,484,511,321,56.26781820623336,17.572731893071534,26.498030637725247,5
2024-05-11,11,Microsoft Xbox Series X,Microsoft,Gaming Console,473,544,321,66.183769205067,24.408318242045237,45.09325765564075,5
2024-05-12,11,Microsoft Xbox Series X,Microsoft,Gaming Console,521,462,321,61.73253034356377,13.767876242026281,61.99791665003829,5
2024-05-13,11,Microsoft Xbox Series X,Microsoft,Gaming Console,502,532,321,79.02628448088906,19.28847835089588,30.501691230593188,5
2024-05-14,11,Microsoft Xbox Series X,Microsoft,Gaming Console,482,573,321,50.609941132607695,19.58660764598148,52.44568209802834,5
2024-05-15,11,Microsoft Xbox Series X,Microsoft,Gaming Console,457,504,321,57.260137957876196,17.302047284537498,41.40598072721115,5
2024-05-16,11,Microsoft Xbox Series X,Microsoft,Gaming Console,525,447,321,48.99473970195159,17.78890025161961,73.41876913212916,5
2024-05-17,11,Microsoft Xbox Series X,Microsoft,Gaming Console,541,569,321,70.07751432746839,24.543052194469922,63.1906746101402,5
2024-05-18,11,Microsoft Xbox Series X,Microsoft,Gaming Console,526,498,321,66.00894688291098,20.21333997922535,63.27407721790643,5
2024-05-19,11,Microsoft Xbox Series X,Microsoft,Gaming Console,457,512,321,64.15608524665369,18.16727153626368,53.88226773659373,5
2024-05-20,11,Microsoft Xbox Series X,Microsoft,Gaming Console,464,477,321,61.556852569576286,15.325260812660114,57.82687812363737,5
2024-05-21,11,Microsoft Xbox Series X,Microsoft,Gaming Console,501,459,321,69.55013490112059,22.773455242449394,58.224545013436384,5
2024-05-22,11,Microsoft Xbox Series X,Microsoft,Gaming Console,538,550,321,61.429946263906224,20.31055036216024,68.76254960185068,5
2024-05-23,11,Microsoft Xbox Series X,Microsoft,Gaming Console,467,462,321,72.70642512988917,21.857942750343938,59.353845562883535,5
2024-05-24,11,Microsoft Xbox Series X,Microsoft,Gaming Console,489,490,321,40.50624486463317,26.27219832244254,48.95576401964509,5
2024-05-25,11,Microsoft Xbox Series X,Microsoft,Gaming Console,474,540,321,72.52645007313046,15.703727480109604,59.95380438798643,5
2024-05-26,11,Microsoft Xbox Series X,Microsoft,Gaming Console,450,524,321,50.54993170828303,11.055585772295295,83.71614361274649,5
